category,seniority,min_salary,max_salary,id,modality,remote,remote_modality,remote_zone,published_at,application_deadline,experience,skills,benefits,applications_count,company_name,company_country,company_id,company_description
Programming,seniority,,,python-fastapi-developer-leniolabs_-remote,modality,True,remote_local,,1716303379,,,"ul, li, Licenciatura, en, Ciencias, de, la, o, un, campo, relacionado, y, fundamentos, de, li, li, 4, de, experiencia, trabajando, con, Python, y, creando, microservicios, li, li, Experiencia, laboral, con, Python, Fastapi, Flask, y, o, Django, li, li, Capacidad, de, trabajar, en, equipo, trabajamos, en, equipos, de, productos, que, trabajan, muy, de, cerca, y, colaboran, constantemente, para, avanzar, lo, posible, li, li, Nivel, actual, de, oral, y, escrito, De, intermedio, avanzado, B2, C1, en, adelante, li, ul",<ul><li>Metlife (Chile) - Para toda la familia</li><li>Salario dolarizado (Argentina)</li><li>100% Remoto.</li><li>Posibilidad de recibir 2 bonos al año</li><li>2 revisiones salariales al año</li><li>Clases de inglés</li><li>Equipamiento Apple</li><li>Cursos UDEMY</li><li>Budget para compra de libros</li><li>Budget para compra de materiales de trabajo</li></ul>,54,Leniolabs_,CL,,"Somos una empresa de desarrollo de software con sede en Argentina, Chile, España y USA."
Programming,seniority,2000,2500,ingeniero-de-proyecto-kibernum-santiago,modality,False,hybrid,,1716238198,,,"ul, li, 2, de, experiencia, en, canales, virtuales, li, li, Experiencia, liderando, y, desarrollando, en, C, y, Visual, Net, li, li, Manejo, de, SQL, Server, 2005, y, 2019, li, li, Experiencia, en, desarrollo, de, API, con, C, li, li, Conocimiento, y, manejo, de, Framework, 4.8, y, Net, Core, 6.0, li, li, Conocimiento, de, HTML, CSS, JavaScript, y, Visual, Studio, 2022, li, ul","<ul><li>Contrato a plazo fijo con posibilidad de extensión indefinida.</li><li>Horario de trabajo de lunes a viernes de 09:00 a 18:30 hrs.</li><li>Modalidad de trabajo semipresencial, con asistencia a la oficina dos veces por semana.</li><li>Oportunidades de crecimiento profesional y desarrollo dentro de la empresa.</li><li>Ambiente de trabajo colaborativo y orientado a resultados.</li></ul>",16,Kibernum,CL,,Impulsamos la evolución digital de nuestro entorno
Programming,seniority,10000,10000,cto-guil-mobility-ventures-santiago,modality,False,hybrid,,1716226099,,,"ul, li, A, visionary, leader, with, a, robust, background, in, technology, li, li, A, strategist, and, communicator, capable, of, inspiring, teams, and, articulating, technological, visions, to, non-technical, stakeholders, li, li, Proficiency, in, a, range, of, programming, languages, and, a, deep, understanding, of, software, architecture, principles, strong, ability, to, contribute, to, technical, discussions, code, reviews, etc, li, li, Language, fluency, in, Spanish, or, Portuguese, and, proficiency, in, English, to, coordinate, with, international, teams, and, stakeholders, li, li, Minimum, of, 7, years, in, technology, leadership, roles, with, at, least, 5, years, in, strategic, leadership, positions, li, li, Proven, track, record, of, implementing, innovative, technology, solutions, and, leading, technology, teams, in, a, dynamic, environment, li, ul",,16,güil Mobility Ventures,CL,,"We build companies that create extraordinary mobility services, keeping the user in the heart of everything we make."
Programming,seniority,,,desarrollador-fullstack-power-apps-remoto-sophos-solutions-remote,modality,True,remote_local,,1715978319,,,"p, strong, requerimos, br, strong, p, ul, li, Profesional, en, de, Sistemas, Industrial, Desarrollo, Web, u, otras, disciplinas, relacionadas, li, li, Experiencia, en, el, desarrollo, de, aplicaciones, en, Power, Apps, li, li, Competencia, en, bases, de, datos, y, de, datos, brutos, SQL, BigQuery, Firebase, li, li, Amplio, conocimiento, en, la, de, aplicaciones, utilizando, como, JavaScript, jQuery, Java, y, Python, li, li, Experiencia, en, el, desarrollo, tanto, del, backend, como, del, frontend, utilizando, Java, y, Python, li, li, Familiaridad, con, la, arquitectura, de, aplicaciones, tanto, web, como, y, experiencia, en, despliegues, productivos, en, plataformas, como, AWS, y, GCP, li, li, Experiencia, previa, como, en, Google, Tag, Manager, y, otras, herramientas, de, de, etiquetas, li, li, Conocimiento, en, Google, Analytics, u, herramientas, similares, como, en, herramientas, de, li, ul","<p><strong>Nosotros te ofrecemos 💜:</strong></p><ul><li>Contrato a término indefinido con fines de semana libres, modalidad remota, salario justo de acuerdo con tu perfil en el mercado y beneficios extralegales.</li><li>Acceso a nuestra propia plataforma de aprendizaje, para que te certifiques en tecnologías o habilidades necesarias para tu crecimiento.</li><li>Carta de beneficios para que elijas los que más te gusten entre las opciones según tus puntos (ej: seguro de mascotas, puntos para restaurantes, tarjetas de regalo, plataforma fit, entre muchos otros).</li></ul>",11,Sophos Solutions,CO,,"Somos una compañía global de soluciones tecnológicas. Estamos liderando proyectos que están revolucionando la industria y transformando con éxito las instituciones financieras más importantes. Además, somos reconocidos como Great Place to Work 🚀"
Programming,seniority,,,senior-drupal-engineer-devsu-remote-92fa,modality,True,fully_remote,,1715962075,,,"ul, li, strong, Experience, strong, At, least, 4, years, of, professional, experience, in, software, development, with, a, strong, focus, on, Rust, and, systems, programming, li, li, strong, Rust, strong, Proficiency, in, Rust, programming, language, and, its, ecosystem, with, a, deep, understanding, of, memory, management, performance, optimization, techniques, and, concurrent, programming, li, li, strong, AWS, Lambdas, strong, Hands-on, experience, with, AWS, Lambda, functions, serverless, architectures, and, cloud-native, application, development, li, li, strong, MongoDB, strong, Familiarity, with, MongoDB, or, other, NoSQL, databases, including, data, modeling, querying, and, performance, optimization, techniques, Preferred, li, li, strong, Version, Control, and, Collaboration, strong, Proficient, in, using, Git, for, version, control, and, collaborating, in, a, team, environment, using, Agile, methodologies, like, Scrum, or, Kanban, li, li, strong, Problem-Solving, Abilities, strong, Excellent, problem-solving, skills, with, the, ability, to, debug, and, troubleshoot, complex, issues, and, a, strong, emphasis, on, writing, clean, maintainable, and, well-documented, code, li, li, strong, Soft, Skills, strong, Strong, communication, skills, attention, to, detail, and, the, ability, to, work, well, in, a, collaborative, team, environment, li, li, strong, Language, strong, Fluency, in, English, both, written, and, verbal, li, ul","<div>A stable, long-term contract. Continuous Training. Private Health insurance. Flexible schedule. Work with some of the most talented software engineers in Latin America and the US, doing challenging work and world-class software for clients in the US and around the world.</div>",14,Devsu,US,,Build innovative digital products. A career that fits your calling and offers a new challenge every day.
Programming,seniority,2800,3200,integration-developer-interfell-remote-ee01,modality,True,remote_local,,1715893428,,,"div, 3, de, experiencia, en, el, desarrollo, de, soluciones, de, br, Nivel, de, avanzado, C1, br, Habilidades, de, demostradas, utilizando, las, herramientas, de, MuleSoft, WSO2, Azure, BizTalk, SSIS, etc, br, Experiencia, con, el, desarrollo, de, Java, y, o, MuleSoft, WSO2, Azure, BizTalk, SSIS, es, una, ventaja, br, Capacidad, para, trabajar, en, equipo, en, un, entorno, de, ritmo, y, constantemente, cambiante, br, Experiencia, en, la, de, la, Arquitectura, de, Microservicios, br, Conocimiento, profundo, de, los, principios, de, Orientada, a, Objetos, POO, contribuyendo, a, un, eficiente, y, mantenible, br, Experiencia, en, conectividad, basada, en, API, Led, garantizando, una, perfecta, entre, sistemas, diversos, br, Habilidad, para, desarrollar, APIs, Rest, para, facilitar, una, eficiente, entre, diferentes, aplicaciones, br, Experiencia, con, brokers, de, mensajes, mostrando, habilidades, para, gestionar, y, optimizar, el, flujo, de, datos, br, Excelencia, demostrada, en, con, un, enfoque, consultivo, y, para, la, de, problemas, br, Amplia, experiencia, en, el, y, desarrollo, de, servicios, web, garantizando, un, rendimiento, y, fiabilidad, br, Competencia, en, trabajar, con, formatos, de, datos, JSON, y, XML, asegurando, la, compatibilidad, y, el, intercambio, eficiente, de, datos, br, de, los, principios, de, de, Arquitectura, Orientada, a, Servicios, SOA, contribuyendo, a, estructuras, de, sistemas, robustas, br, Familiaridad, con, los, patrones, de, de, garantizando, una, efectiva, de, problemas, y, una, del, sistema, br, Conocimiento, de, bases, de, datos, facilitando, una, fluida, de, datos, entre, diversas, plataformas, div","<div>Carga horaria: Lunes a viernes, 9:00 a 18:00 hrs - Argentina<br>Tiempo de contratación estimado: 6 meses con posibilidad de renovación</div>",6,Interfell,US,,Impulsamos el futuro de las empresas al conectarlos con profesionales calificados en LATAM🚀
Programming,seniority,1200,1700,desarrollador-front-end-zerviz-remote-cee8,modality,True,remote_local,,1715884964,,,"ul, li, Dominio, de, VueJS, HTML, CSS, Javascript, Typescript, li, li, Experiencia, con, framework, UI, li, li, Experiencia, trabajando, con, API, Gateway, li, li, Experiencia, trabajando, con, servicios, de, AWS, li, li, de, flujos, de, usuario, y, de, sketch, y, wireframes, li, li, Comunicarse, adecuadamente, con, usuarios, stakeholders, founders, y, equipo, de, trabajo, li, li, Desarrollo, de, interfaces, de, usuario, funcionales, que, mantengan, un, alto, nivel, de, calidad, en, cuanto, a, la, experiencia, del, usuario, li, li, Habilidades, de, de, documentos, li, ul","<ul><li>Modalidad WFA (Work From Anywhere) trabaja 100% en la oficina/ híbrido/ full remoto ¡Tú eliges!</li><li>Oficina a pasos del metro, con Snacks y Café</li><li>No tenemos Dress Code, así que ¡Olvídate de las corbatas y de los zapatos!</li><li>Apoyo Económico para cursos y certificaciones, , sigue creciendo con nosotros!!</li><li>Computador y plan corporativo (de voz y dato).</li><li>Aguinaldo, reconocimientos y mucho más!!</li></ul>",87,ZerviZ,CL,,"Porque innovamos, implementamos y transformamos proyectos y procesos de transformación digital junto a la mejor tecnología ¡te estamos buscando! ⚡"
Programming,seniority,,,desarrollador-back-end-cloud-aws-zerviz-remote,modality,True,remote_local,,1715884586,,,"ul, li, relativa, al, cargo, Analista, de, Sistemas, Ing, etc, li, li, Conocimientos, en, distintos, frameworks, de, c, desde, net, framework, 3.5, hasta, net, core, 3.1, Excluyente, li, li, Experiencia, con, Servicios, Cloud, AWS, Excluyente, li, li, Experiencia, trabajando, con, AWS, con, servicios, como, Lambda, S3, EC2, VPC, li, li, Conocimiento, comprobable, en, el, manejo, de, base, de, datos, relacionales, como, Oracle, y, SQL, Server, li, li, Conocimiento, en, diferentes, patrones, de, y, Arquitectura, li, li, Conocimientos, en, agiles, li, li, Capacidad, y, proactividad, en, el, aprendizaje, tanto, como, de, negocio, li, li, Conocimientos, trabajando, con, DynamoDB, y, Aurora, li, ul","<div>✅Seguro complementario de salud, vida y dental! 🏥🔬<br>✅Modalidad WFA 🌴🌞(Work From Anywhere) trabaja 100% en la oficina/ híbrido/ full remoto ¡Tú eliges!<br>✅Oficina a pasos del metro, con Snacks y Café🍵🍪🍩🍞<br>✅No tenemos Dress Code, así que ¡Olvídate de las corbatas y de los zapatos!<br>✅Apoyo económico para cursos y certificaciones💲📚, sigue creciendo con nosotros!!<br>✅Computador y plan corporativo (de voz y dato)<br>✅Dia de cumpleaños libre 🎉🎁🎈<br>✅Aguinaldo, reconocimientos y mucho más!!😄</div>",12,ZerviZ,CL,,"Porque innovamos, implementamos y transformamos proyectos y procesos de transformación digital junto a la mejor tecnología ¡te estamos buscando! ⚡"
Programming,seniority,,,desarrollador-fullstack-moventi-lima,modality,False,hybrid,,1715870330,,,"p, strong, Requisitos, strong, p, ul, li, Conocimientos, y, experiencia, con, lenguajes, de, strong, NodeJS, strong, 5, Javascript, 5, Python, deseable, li, li, Conocimientos, y, experiencia, con, Spring, Boot, y, Spring, Security, 3, li, li, Conocimiento, de, arquitectura, de, strong, microservicios, strong, li, li, Conocimientos, de, de, servicios, REST, y, SOAP, li, li, Experiencia, probada, en, la, y, consumo, de, servicios, API, REST, y, SOAP, li, li, Conocimientos, de, de, pruebas, unitarias, y, de, JUnit, 5, Mockito, li, li, Conocimientos, de, patrones, de, MVC, MVVM, li, li, Experiencia, en, base, de, datos, relacional, SQL, Server, y, no, relacional, MongoDB, li, li, Conocimiento, de, y, de, continua, y, control, de, versiones, como, Git, Jenkins, SonarQube, Gitflow, li, li, Conocimiento, de, sistema, operativo, linux, y, sus, comandos, li, li, Conocimiento, de, de, contenedores, en, cloud, de, preferencia, en, Azure, li, li, Base, SQL, LiTe, li, li, 3, o, de, Experiencia, en, desarrollo, de, proyectos, con, android, nativo, li, li, 3, o, en, desarrollo, Kotlin, li, li, 3, o, en, desarrollo, Java, li, li, APIs, SOAP, REST, consumo, de, servicios, y, manejo, de, hilos, li, li, de, li, ul, p, y, puesta, de, 3, p",<ul><li>Linea de carrea dentro de la organización</li><li>Planilla completa desde el primer día de labores</li><li>Horarios flexibles</li><li>Descuentos corporativos</li></ul>,15,Moventi,PE,,Technology is dramatically changing the world we live in. Our focus is to help organizations lead the way using technology with an innovation mindset.
Programming,seniority,2600,3800,arquitecto-de-soluciones-con-experiencia-en-core-bancario-coderslab-io-remote,modality,True,fully_remote,,1715821236,,,"ul, li, Titulados, de, Ingeniero, Civil, o, a, fin, li, li, Experiencia, previa, en, de, Arquitectura, en, puestos, similares, del, sector, Financiero, Indispensable, li, li, Experiencia, de, al, menos, 4, como, Arquitecto, de, soluciones, o, cargos, a, fines, en, el, rubro, bancario, li, li, Conocimiento, en, CORE, Bancario, y, en, de, punta, utilizadas, en, el, Banco, li, li, BIAN, Banking, Industry, Architecture, Network, y, TOGAF, li, li, de, Modelado, Archimate, UML, BPMN, li, li, Conocimientos, en, e, Desarrollo, y, de, Proyectos, li, li, Conocimientos, en, Sistemas, Financieros, li, li, Conocimiento, en, Arquitecturas, de, Soluciones, TI, li, ul",,33,coderslab.io,CL,,We help companies transform and grow their businesses through innovative technology solutions.
